_action_text,_bill,_committees,_date,_status,_time,_type
Introduced in Senate,s3063,,2018-01-13,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3063,SSFI,2018-01-13,REFERRED,,referral
Introduced in Senate,s3064,,2018-01-13,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3064,SSHR,2018-01-13,REFERRED,,referral
Introduced in Senate,s3065,,2018-01-14,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3065,SSHR,2018-01-14,REFERRED,,referral
Introduced in Senate,s3066,,2018-01-14,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3066,SSHR,2018-01-14,REFERRED,,referral
Introduced in Senate,s3067,,2018-01-14,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3067,SSFI,2018-01-14,REFERRED,,referral
Introduced in Senate,s3068,,2018-01-14,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3068,SSGA,2018-01-14,REFERRED,,referral
Introduced in Senate,s3069,,2018-01-14,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3069,SSEG,2018-01-14,REFERRED,,referral
Introduced in Senate,s3070,,2018-01-14,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s3070,SSBK,2018-01-14,REFERRED,,referral
Introduced in Senate,s3071,,2018-01-14,INTRODUCED,,action
Committee on Appropriations. Original measure reported to Senate by Senator Daines. With written report No. 115-274.,s3071,SSAP,2018-01-14,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 450.,s3071,,2018-01-14,REPORTED,,calendar
Introduced in Senate,s3072,,2018-01-14,INTRODUCED,,action
Committee on Appropriations. Original measure reported to Senate by Senator Moran. With written report No. 115-275.,s3072,SSAP,2018-01-14,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 451.,s3072,,2018-01-14,REPORTED,,calendar
Introduced in Senate,s3073,,2018-01-14,INTRODUCED,,action
Committee on Appropriations. Original measure reported to Senate by Senator Murkowski. With written report No. 115-276.,s3073,SSAP,2018-01-14,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 452.,s3073,,2018-01-14,REPORTED,,calendar
Introduced in Senate,s3074,,2018-01-14,INTRODUCED,,action
Read twice and referred to the Committee on the Budget.,s3074,SSBU,2018-01-14,REFERRED,,referral
Introduced in Senate,s3075,,2018-01-14,INTRODUCED,,action
Read twice and referred to the Committee on the Budget.,s3075,SSBU,2018-01-14,REFERRED,,referral
Introduced in Senate,s3076,,2018-01-14,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3076,SSGA,2018-01-14,REFERRED,,referral
Introduced in Senate,s3077,,2018-01-14,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3077,SSHR,2018-01-14,REFERRED,,referral
Introduced in Senate,s3078,,2018-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3078,SSCM,2018-01-18,REFERRED,,referral
Introduced in Senate,s3079,,2018-01-18,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3079,SSFI,2018-01-18,REFERRED,,referral
Introduced in Senate,s3080,,2018-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3080,SSAF,2018-01-18,REFERRED,,referral
Introduced in Senate,s3081,,2018-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3081,SSHR,2018-01-18,REFERRED,,referral
Introduced in Senate,s3082,,2018-01-18,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3082,SSJU,2018-01-18,REFERRED,,referral
Introduced in Senate,s3083,,2018-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3083,SSHR,2018-01-18,REFERRED,,referral
Introduced in Senate,s3084,,2018-01-18,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3084,SSJU,2018-01-18,REFERRED,,referral
Introduced in Senate,s3085,,2018-01-19,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3085,SSGA,2018-01-19,REFERRED,,referral
Introduced in Senate,s3086,,2018-01-19,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3086,SSFI,2018-01-19,REFERRED,,referral
Introduced in Senate,s3087,,2018-01-19,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3087,SSCM,2018-01-19,REFERRED,,referral
Introduced in Senate,s3088,,2018-01-19,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3088,SSEG,2018-01-19,REFERRED,,referral
Introduced in Senate,s3089,,2018-01-19,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s3089,SSVA,2018-01-19,REFERRED,,referral
Introduced in Senate,s3090,,2018-01-19,INTRODUCED,,action
Read twice and referred to the Committee on Rules and Administration.,s3090,SSRA,2018-01-19,REFERRED,,referral
Introduced in Senate,s3091,,2018-01-19,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3091,SSJU,2018-01-19,REFERRED,,referral
Introduced in Senate,s3092,,2018-01-20,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3092,SSAF,2018-01-20,REFERRED,,referral
Introduced in Senate,s3093,,2018-01-20,INTRODUCED,,action
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s3093,,2018-01-20,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 477.,s3093,,2018-01-21,REPORTED,,calendar
Introduced in Senate,s3094,,2018-01-20,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3094,SSCM,2018-01-20,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",s3094,SSCM,2018-01-27,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Thune without amendment. With written report No. 115-305.",s3094,SSCM,2018-01-19,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 524.,s3094,,2018-01-19,,,calendar
Introduced in Senate,s3095,,2018-01-20,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3095,SSHR,2018-01-20,REFERRED,,referral
Introduced in Senate,s3096,,2018-01-20,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3096,SSCM,2018-01-20,REFERRED,,referral
Introduced in Senate,s3097,,2018-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3097,SSFI,2018-01-20,REFERRED,,referral
Introduced in Senate,s3098,,2018-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3098,SSGA,2018-01-20,REFERRED,,referral
Introduced in Senate,s3099,,2018-01-20,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3099,SSHR,2018-01-20,REFERRED,,referral
Introduced in Senate,s3100,,2018-01-20,INTRODUCED,,action
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s3100,,2018-01-20,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 478.,s3100,,2018-01-21,REPORTED,,calendar
Introduced in Senate,s3101,,2018-01-20,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3101,SSHR,2018-01-20,REFERRED,,referral
Introduced in Senate,s3102,,2018-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3102,SSFI,2018-01-21,REFERRED,,referral
Introduced in Senate,s3103,,2018-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3103,SSAF,2018-01-21,REFERRED,,referral
Introduced in Senate,s3104,,2018-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3104,SSAF,2018-01-21,REFERRED,,referral
Introduced in Senate,s3105,,2018-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3105,SSHR,2018-01-21,REFERRED,,referral
Introduced in Senate,s3106,,2018-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3106,SSHR,2018-01-21,REFERRED,,referral
Introduced in Senate,s3107,,2018-01-21,INTRODUCED,,action
Committee on Appropriations. Original measure reported to Senate by Senator Lankford. With written report No. 115-281.,s3107,SSAP,2018-01-21,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 479.,s3107,,2018-01-21,REPORTED,,calendar
Introduced in Senate,s3108,,2018-01-21,INTRODUCED,,action
Committee on Appropriations. Original measure reported to Senate by Senator Graham. With written report No. 115-282.,s3108,SSAP,2018-01-21,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 480.,s3108,,2018-01-21,REPORTED,,calendar
Introduced in Senate,s3109,,2018-01-21,INTRODUCED,,action
Committee on Appropriations. Original measure reported to Senate by Senator Capito. With written report No. 115-283.,s3109,SSAP,2018-01-21,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 481.,s3109,,2018-01-21,REPORTED,,calendar
Introduced in Senate,s3110,,2018-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3110,SSHR,2018-01-21,REFERRED,,referral
Introduced in Senate,s3111,,2018-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s3111,SSFR,2018-01-21,REFERRED,,referral
Introduced in Senate,s3112,,2018-01-21,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3112,SSJU,2018-01-21,REFERRED,,referral
Introduced in Senate,s3113,,2018-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3113,SSAF,2018-01-21,REFERRED,,referral
Introduced in Senate,s3114,,2018-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3114,SSHR,2018-01-21,REFERRED,,referral
Introduced in Senate,s3115,,2018-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3115,SSAF,2018-01-21,REFERRED,,referral
Introduced in Senate,s3116,,2018-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Rules and Administration.,s3116,SSRA,2018-01-21,REFERRED,,referral
Introduced in Senate,s3117,,2018-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3117,SSAF,2018-01-21,REFERRED,,referral
Introduced in Senate,s3118,,2018-01-21,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3118,SSJU,2018-01-21,REFERRED,,referral
Introduced in Senate,s3119,,2018-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3119,SSCM,2018-01-21,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s3119,SSCM,2018-01-01,REPORTED,,calendar
Introduced in Senate,s3120,,2018-01-25,INTRODUCED,,action
Committee on Finance. Original measure reported to Senate by Senator Hatch. With written report No. 115-284.,s3120,SSFI,2018-01-25,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 484.,s3120,,2018-01-25,REPORTED,,calendar
Introduced in Senate,s3121,,2018-01-25,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s3121,SSEV,2018-01-25,REFERRED,,referral
Introduced in Senate,s3122,,2018-01-25,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3122,SSHR,2018-01-25,REFERRED,,referral
Introduced in Senate,s3123,,2018-01-25,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3123,SSJU,2018-01-25,REFERRED,,referral
Introduced in Senate,s3124,,2018-01-25,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3124,SSHR,2018-01-25,REFERRED,,referral
Introduced in Senate,s3125,,2018-01-25,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3125,SSJU,2018-01-25,REFERRED,,referral
Introduced in Senate,s3126,,2018-01-25,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3126,SSCM,2018-01-25,REFERRED,,referral
Introduced in Senate,s3127,,2018-01-25,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3127,SSCM,2018-01-25,REFERRED,,referral
Introduced in Senate,s3128,,2018-01-25,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s3128,SSBK,2018-01-25,REFERRED,,referral
Introduced in Senate,s3129,,2018-01-25,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3129,SSHR,2018-01-25,REFERRED,,referral
Introduced in Senate,s3130,,2018-01-25,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s3130,SSVA,2018-01-25,REFERRED,,referral
Introduced in Senate,s3131,,2018-01-25,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3131,SSHR,2018-01-25,REFERRED,,referral
Introduced in Senate,s3132,,2018-01-26,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3132,SSJU,2018-01-26,REFERRED,,referral
Introduced in Senate,s3133,,2018-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3133,SSEG,2018-01-26,REFERRED,,referral
Introduced in Senate,s3134,,2018-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s3134,SSEV,2018-01-26,REFERRED,,referral
Introduced in Senate,s3135,,2018-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3135,SSGA,2018-01-26,REFERRED,,referral
Introduced in Senate,s3136,,2018-01-26,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s3136,SSBK,2018-01-26,REFERRED,,referral
Introduced in Senate,s3137,,2018-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3137,SSGA,2018-01-26,REFERRED,,referral
Introduced in Senate,s3138,,2018-01-26,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3138,SSCM,2018-01-26,REFERRED,,referral
